periodo,variable,tipo_variable,metrica,valor,p_valor,n_referencia,n_actual
2026-01,diferencia_ingresos,numerica,KS,0.14642328423929551,0.045331086214836815,3319,127
2026-01,diferencia_ingresos,numerica,PSI,0.24784133425417973,,3319,127
2026-01,diferencia_ingresos,numerica,Jensen-Shannon,0.2845070661869728,,3319,127
2026-01,ratio_ingresos_declarados,numerica,KS,0.13172435090386492,0.0927171172051576,3319,127
2026-01,ratio_ingresos_declarados,numerica,PSI,0.11834006765626265,,3319,127
2026-01,ratio_ingresos_declarados,numerica,Jensen-Shannon,0.2192502589488846,,3319,127
2026-01,sin_historial_ingresos,numerica,KS,0.012680510446890114,1.0,3319,127
2026-01,sin_historial_ingresos,numerica,PSI,0.0,,3319,127
2026-01,sin_historial_ingresos,numerica,Jensen-Shannon,0.0,,3319,127
2026-01,dia_semana_prestamo,numerica,KS,0.11104758334855624,0.09045094872305812,3319,127
2026-01,dia_semana_prestamo,numerica,PSI,0.06992868689789981,,3319,127
2026-01,dia_semana_prestamo,numerica,Jensen-Shannon,0.11196849173774207,,3319,127
2026-01,tipo_credito,categorica,Chi2,5.83093319029576,0.21213506854262507,3319,127
2026-01,tipo_laboral,categorica,Chi2,0.7041201851800761,0.40140270591551863,3319,127
2026-01,tendencia_ingresos,categorica,Chi2,1.565744317995604,0.9999998491361389,3319,127
2026-01,probabilidad_predicha,prediccion,PSI,0.18389922766316366,,3319,127
2026-01,probabilidad_predicha,prediccion,Jensen-Shannon,0.2096560463775168,,3319,127
2026-01,tasa_aprobacion,agregado,diferencia_pct_puntos,0.6628502561012328,,3319,127
